path	bigsmiles	canonical_bigsmiles
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_210.corrected.mol	C{[>][<]CC(c1ccccc1Cl)[>][<]}C	[H]C{[<][>]C(c(ccc1)c(c1)Cl)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_211.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1C)C(C)(CC)c1cc(C)c(cc1)O[>][<]}C	[H]C{[<][>]Oc(c(c2)C)ccc2C(C)(CC)c(cc1)cc(C)c1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_212.corrected.mol	C{[>][<]CC(c1cc(ccc1Cl)Cl)[>][<]}C	[H]C{[<][>]C(c(cc1Cl)c(cc1)Cl)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_213.corrected.mol	C{[>][<]CC(C)(C(=O)Oc1ccccc1)[>][<]}C	[H]C{[<][>]C(C(=O)Oc(cc1)ccc1)(C)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_214.corrected.mol	C{[>][<]CC(C)(C#N)[>][<]}C	[H]C{[<][>]C(C#N)(C)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_215.corrected.mol	C{[>][<]CC(C)(c1ccc(cc1)C)[>][<]}C	[H]C{[<][>]C(C)(c(cc1)ccc1C)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_216.corrected.mol	C{[>][<]CC(c1ccc(c(c1)F)Cl)[>][<]}C	[H]C{[<][>]C(c(cc1)cc(F)c1Cl)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_217.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1)C(CCC)c1ccc(cc1)O[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(CCC)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_218.corrected.mol	C{[>][<]C(=O)c1ccc2c(c1)ccc(c2)C(=O)OCCO[>][<]}C	[H]C{[<][>]OCCOC(=O)c(cc1)cc(c1c1)ccc1C(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_219.corrected.mol	C{[>][<]CC(c1cccc(c1)CO)[>][<]}C	[H]C{[<][>]C(c(cc1CO)ccc1)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_22.corrected.mol	C{[>][<]CCCO[>][<]}C	[H]C{[<][>]OCCC[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_220.corrected.mol	C{[>][<]CC(c1ccc(c(c1)Cl)Cl)[>][<]}C	[H]C{[<][>]C(c(cc1Cl)ccc1Cl)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_221.corrected.mol	C{[>][<]CCN1C(=O)c2c(C1=O)ccc(c2)Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]N(C(c%12cc%13)=O)C(=O)c%12cc%13Oc(cc6)ccc6Oc(cc3)ccc3Oc(ccc1C2=O)cc1C(=O)N2CC[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_222.corrected.mol	C{[>][<]C(c1ccc(cc1)CCCC)C[>][<]}C	[H]C{[<][>]C(c(cc1)ccc1CCCC)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_223.corrected.mol	C{[>][<]C(=O)C=1C=CC=C(C1)C(=O)NCCCCCCN([H])[>][<]}C	[H]C{[<][>]NCCCCCCNC(=O)c(ccc1)cc1C(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_224.corrected.mol	C{[>][<]Oc1ccc(cc1)C(C)c1ccc(cc1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_225.corrected.mol	C{[>][<]CC(c1ccc(cc1Cl)Cl)[>][<]}C	[H]C{[<][>]C(c(c(Cl)c1)ccc1Cl)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_226.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1)C(C)(CC)c1ccc(cc1)O[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C)(CC)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_227.corrected.mol	C{[>][<]CC(c1ccccc1C)[>][<]}C	[H]C{[<][>]C(c(ccc1)c(c1)C)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_228.corrected.mol	C{[>][<]CC(C)(c1ccccc1)[>][<]}C	[H]C{[<][>]C(c(cc1)ccc1)(C)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_229.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1)C(C)(CCC)c1ccc(cc1)O[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C)(CCC)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_23.corrected.mol	C{[>][<]CC(CCC)=CC[>][<]}C	[H]CC{[<][>]C=C(CCC)CC[<][>]}[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_230.corrected.mol	C{[>][<]Nc1cccc(c1)NC(=O)c1cccc(c1)C(=O)[>][<]}C	[H]C{[<][>]Nc(ccc2)cc2NC(=O)c(ccc1)cc1C(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_231.corrected.mol	C{[>][<]CC(c1ccc(cc1)-c1ccccc1)[>][<]}C	[H]C{[<][>]C(c(cc1)ccc1-c(cc1)ccc1)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_232.corrected.mol	C{[>][<]Oc1c(C)cc(cc1)C(C)(C)c1ccc(c(c1)Cl)OC(=O)[>][<]}C	[H]C{[<][>]Oc(c(c2)C)ccc2C(C)(C)c(cc1)cc(Cl)c1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_233.corrected.mol	C{[>][<]CC(c1ccc(cc1)CO)[>][<]}C	[H]C{[<][>]C(c(cc1)ccc1CO)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_234.corrected.mol	C{[>][<]CC(c1ccncc1)[>][<]}C	[H]C{[<][>]C(c(cc1)ccn1)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_235.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1Cl)C(C)(CC)c1ccc(c(c1)Cl)O[>][<]}C	[H]C{[<][>]Oc(c(c2)Cl)ccc2C(C)(CC)c(cc1)cc(Cl)c1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_236.corrected.mol	C{[>][<]CC(c1cc(ccc1C)C)[>][<]}C	[H]C{[<][>]C(c(cc1C)c(cc1)C)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_237.corrected.mol	C{[>][<]CC(c1ccc(cc1)Br)[>][<]}C	[H]C{[<][>]C(c(cc1)ccc1Br)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_238.corrected.mol	C{[>][<]CC(c1ccc(cc1C)Cl)[>][<]}C	[H]C{[<][>]C(c(ccc1Cl)c(c1)C)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_239.corrected.mol	C{[>][<]CC(N1CCCC1=O)[>][<]}C	[H]C{[<][>]C(N(CC1)C(C1)=O)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_24.corrected.mol	C{[>][<]CC(OCCCCCCCCCC)[>][<]}C	[H]C{[<][>]C(OCCCCCCCCCC)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_240.corrected.mol	C{[>][<]CC(c1ccc(c(c1Cl)Cl)Cl)[>][<]}{[>][<]CC(c1c(ccc(c1O)Cl)Cl)[>][<]}{[>][<]CC(c1c(cc(cc1Cl)Cl)Cl)[>][<]}{[>][<]CC(c1cc(c(c(c1)Cl)Cl)Cl)[>][<]}{[>][<]CC(c1cc(cc(c1Cl)Cl)Cl)[>][<]}C	{[][>1]C(c(cc%16Cl)c(c(c%16)Cl)Cl)C[<1];[H]{[<][>]CC(c(c(Cl)c8)c(cc8Cl)Cl)[<][>]}C{[<][>]C(c(cc%16Cl)cc(Cl)c%16Cl)C[<][>]}{[<][>]C(c(cc%16Cl)cc(Cl)c%16Cl)C[<][>]}C[<1],[H]{[<][>]CC(c(c(Cl)c8)c(cc8Cl)Cl)[<][>]}{[<][>]CC(c(c(cc2)Cl)c(c2Cl)O)[<][>]}C{[<][>]C(c(cc%16Cl)cc(Cl)c%16Cl)C[<][>]}{[<][>]C(c(cc%16Cl)cc(Cl)c%16Cl)C[<][>]}{[<][>]C(c(cc%16Cl)cc(Cl)c%16Cl)C[<][>]}C[<1],[H]{[<][>]CC(c(c(Cl)c8)c(cc8Cl)Cl)[<][>]}{[<][>]CC(c(c(cc2)Cl)c(c2Cl)O)[<][>]}CC{[<][>]C(c(c(Cl)c%16Cl)ccc%16Cl)C[<][>]}C(c(c(Cl)c%16Cl)ccc%16Cl){[<][>]C(c(cc%16Cl)cc(Cl)c%16Cl)C[<][>]}C[<1],[>1][H][]}
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_241.corrected.mol	C{[>][<]Oc1ccc(cc1Cl)C(C)(C)c1ccc(cc1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(c(c2)Cl)ccc2C(C)(C)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_242.corrected.mol	C{[>][<]Oc1ccc(cc1Cl)C(C)(C)c1ccc(c(c1)Cl)OC(=O)[>][<]}C	[H]C{[<][>]Oc(c(c2)Cl)ccc2C(C)(C)c(cc1)cc(Cl)c1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_243.corrected.mol	C{[>][<]Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)[>][<]}C	[H]C{[<][>]c(cc4)ccc4C(=O)c(cc2)ccc2Oc(cc1)ccc1O[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_244.corrected.mol	C{[>][<]Oc1ccc(cc1)Cc1ccc(cc1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2Cc(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_245.corrected.mol	C{[>][<]Oc1ccc(cc1)C(=O)[>][<]}C	[H]C{[<][>]Oc(cc1)ccc1C(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_246.corrected.mol	C{[>][<]Oc1ccc(cc1)C(CCC)(CCC)c1ccc(cc1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(CCC)(CCC)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_247.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1)C(C(C)C)c1ccc(cc1)O[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C(C)C)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_248.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1)C(C)(C)c1ccc(cc1)O[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C)(C)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_249.corrected.mol	C{[>][<]CC(N1c2ccccc2-c2ccccc12)[>][<]}C	[H]C{[<][>]C(n(c(ccc1)c2c1)c(c2c1)ccc1)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_25.corrected.mol	C{[>][<]CC=C(CC)C[>][<]}C	[H]CC{[<][>]C=C(CC)CC[<][>]}[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_250.corrected.mol	C{[>][<]CC(c1ccc2c(c1)cccc2)[>][<]}C	[H]C{[<][>]C(c(cc1)cc(ccc2)c1c2)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_251.corrected.mol	C{[>][<]C(F)(F)C(F)(C(F)(F)F)[>][<]}C	[H]C{[<][>]C(F)(F)C(F)(C(F)(F)F)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_252.corrected.mol	C{[>][<]Oc1ccc(cc1)C(=C\(Cl)Cl)c1ccc(cc1)OC(=O)[>][<]}C	C{[>][<]Oc1ccc(cc1)C(=C\(Cl)Cl)c1ccc(cc1)OC(=O)[>][<]}C
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_253.corrected.mol	C{[>][<]CC(c1cccc2c1cccc2)[>][<]}C	[H]C{[<][>]C(c(cc1)c(ccc2)c(c2)c1)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_254.corrected.mol	C{[>][<]CC(c1ccccc1CO)[>][<]}C	[H]C{[<][>]C(c(ccc1)c(c1)CO)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_255.corrected.mol	C{[>][<]CC(C#N)(C(=O)OC)[>][<]}C	[H]C{[<][>]C(C#N)(C(OC)=O)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_256.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)O[>][<]}C	[H]C{[<][>]Oc(cc4)ccc4C(CC2)(CC2)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_257.corrected.mol	C{[>][<]Oc1ccc(cc1C)C(C)(C)c1ccc(c(c1)C)OC(=O)c1ccc(cc1)C(=O)[>][<]}C	[H]C{[<][>]Oc(c(c4)C)ccc4C(C)(C)c(cc2)cc(C)c2OC(=O)c(cc1)ccc1C(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_258.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)O[>][<]}C	[H]C{[<][>]Oc(cc4)ccc4C(CCC2)(CC2)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_259.corrected.mol	C{[>][<]Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C(F)(F)F)(C(F)(F)F)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_26.corrected.mol	C{[>][<][Si](C)(CCC(F)(F)F)O[>][<]}C	[H]C{[<][>][Si](CCC(F)(F)F)(C)O[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_260.corrected.mol	C{[>][<]C(=O)Oc1ccc(cc1)C(Cc1ccccc1)c1ccc(cc1)O[>][<]}C	[H]C{[<][>]Oc(cc4)ccc4C(Cc(cc2)ccc2)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_261.corrected.mol	C{[>][<]Oc1ccc(cc1)C(C(Cl)(F)F)(C(Cl)(F)F)c1ccc(cc1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C(F)(F)Cl)(C(F)(F)Cl)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_262.corrected.mol	C{[>][<]Oc1ccc(cc1)C(C)(C)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8S(=O)(=O)c(cc4)ccc4Oc(cc2)ccc2C(C)(C)c(cc1)ccc1O[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_263.corrected.mol	C{[>][<]Oc1ccc(cc1)C(C)(C)c1cc(Cl)c(c(c1)Cl)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C)(C)c(cc1Cl)cc(Cl)c1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_264.corrected.mol	C{[>][<]C(F)(F)C(F)(c1c(c(c(c(c1F)F)F)F)F)[>][<]}C	[H]C{[<][>]C(F)(c(c(F)c1F)c(c(c1F)F)F)C(F)(F)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_265.corrected.mol	C{[>][<]Oc1c(C)cc(cc1C)C(C)(C)c1cc(C)c(c(c1)C)OC(=O)[>][<]}C	[H]C{[<][>]Oc(c(c2)C)c(C)cc2C(C)(C)c(cc1C)cc(C)c1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_266.corrected.mol	C{[>][<]c1cccc(c1)C(=O)c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Sc1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]N(C(c%18cc%19)=O)C(=O)c%18cc%19Oc(cc%18)ccc%18Sc(cc9)ccc9Oc(ccc4C5=O)cc4C(=O)N5c(ccc2)cc2C(=O)c(ccc1)cc1[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_267.corrected.mol	C{[>][<]C(F)(F)C(F)(c1ccccc1)[>][<]}C	[H]C{[<][>]C(c(cc1)ccc1)(F)C(F)(F)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_268.corrected.mol	C{[>][<]Oc1ccc(cc1)C(C)(C)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)[>][<]}C	[H]C{[<][>]Oc(cc4)ccc4C(C)(C)c(cc2)ccc2OC(=O)c(cc1)ccc1C(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_269.corrected.mol	C{[>][<]Oc1c(C)cc(cc1C)[>][<]}C	[H]C{[<][>]c(cc1C)cc(C)c1O[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_27.corrected.mol	C{[>][<]CC(C)(C)[>][<]}C	[H]C{[<][>]C(C)(C)C[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_270.corrected.mol	C{[>][<]c1cccc(c1)N1C(=O)c2c(C1=O)ccc(c2)Oc1ccc(cc1)Sc1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]c(ccc%12)cc%12N(C(c%12cc%13)=O)C(=O)c%12cc%13Oc(cc6)ccc6Sc(cc3)ccc3Oc(ccc1C2=O)cc1C(=O)N2[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_271.corrected.mol	C{[>][<]c1ccc(cc1)C(=O)c1c(cccc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Sc1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]N(C(c%18cc%19)=O)C(=O)c%18cc%19Oc(cc%18)ccc%18Sc(cc9)ccc9Oc(ccc4C5=O)cc4C(=O)N5c(cc2)c(cc2)C(=O)c(cc1)ccc1[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_272.corrected.mol	C{[>][<]c1ccc(cc1)C(=O)c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Sc1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]N(C(c%18cc%19)=O)C(=O)c%18cc%19Oc(cc%18)ccc%18Sc(cc9)ccc9Oc(ccc4C5=O)cc4C(=O)N5c(ccc2)cc2C(=O)c(cc1)ccc1[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_273.corrected.mol	C{[>][<]c1cc(-c2ccccc2)c(c(c1)-c1ccccc1)O[>][<]}C	[H]C{[<][>]c(cc1-c(cc2)ccc2)cc(-c(cc2)ccc2)c1O[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_274.corrected.mol	C{[>][<]Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)[>][<]}C	[H]C{[<][>]c(cc4)ccc4S(=O)(=O)c(cc2)ccc2Oc(cc1)ccc1O[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_275.corrected.mol	C{[>][<]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)[>][<]}C	[H]C{[<][>]c(cc8)ccc8S(=O)(=O)c(cc4)ccc4Oc(cc2)ccc2S(=O)(=O)c(cc1)ccc1O[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_276.corrected.mol	C{[>][<]c1cc(ccc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(C)(C)c1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]c(ccc%12)cc%12N(C(c%12cc%13)=O)C(=O)c%12cc%13Oc(cc6)ccc6C(C)(C)c(cc3)ccc3Oc(ccc1C2=O)cc1C(=O)N2[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_277.corrected.mol	C{[>][<]c1ccc(cc1)C(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Sc1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]N(C(c%18cc%19)=O)C(=O)c%18cc%19Oc(cc%18)ccc%18Sc(cc9)ccc9Oc(ccc4C5=O)cc4C(=O)N5c(cc2)ccc2C(=O)c(cc1)ccc1[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_278.corrected.mol	C{[>][<]c1cccc(c1)Oc1cccc(c1)Oc1cccc(c1)N1C(=O)c2c(C1=O)cc1c(c2)C(=O)N(C1=O)[>][<]}C	[H]C{[<][>]n(c(c8cc9c%10=O)=O)c(=O)c8cc9c(=O)n%10c(ccc4)cc4Oc(ccc2)cc2Oc(ccc1)cc1[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_279.corrected.mol	C{[>][<]Oc1c(C)cc(cc1C)C(C)(C)c1cc(C)c(c(c1)C)OC(=O)c1ccc(cc1)C(=O)[>][<]}C	[H]C{[<][>]Oc(c(c4)C)c(C)cc4C(C)(C)c(cc2C)cc(C)c2OC(=O)c(cc1)ccc1C(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_28.corrected.mol	C{[>][<]CCC[Si](C)(C)[>][<]}C	[H]C{[<][>][Si](C)(C)CCC[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_280.corrected.mol	C{[>][<]c1cccc(c1)N1C(=O)c2c(C1=O)ccc(c2)Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]c(ccc%12)cc%12N(C(c%12cc%13)=O)C(=O)c%12cc%13Oc(cc6)ccc6Oc(cc3)ccc3Oc(ccc1C2=O)cc1C(=O)N2[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_281.corrected.mol	C{[>][<]Oc1c(Cl)cc(cc1Cl)C(C)(C)c1cc(Cl)c(c(c1)Cl)OC(=O)[>][<]}C	[H]C{[<][>]Oc(c(c2)Cl)c(Cl)cc2C(C)(C)c(cc1Cl)cc(Cl)c1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_282.corrected.mol	C{[>][<]Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc5)ccc5C(C(C2)C3)(CC2C3)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_283.corrected.mol	C{[>][<]c1cccc(c1)N1C(=O)c2c(C1=O)ccc(c2)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]c(ccc%12)cc%12N(C(c%12cc%13)=O)C(=O)c%12cc%13Oc(cc6)ccc6C(=O)c(cc3)ccc3Oc(ccc1C2=O)cc1C(=O)N2[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_284.corrected.mol	C{[>][<]c1cC(Ccc1)C(=O)c1cc(ccc1)N1C(=O)c2c(C1=O)ccc(c2)C(=O)c1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]N(C(c5cc6)=O)C(=O)c5cc6C(=O)c(ccc2C3=O)cc2C(=O)N3c(ccc1)cc1C(=O)C(CC=1)C=C(C=1)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_285.corrected.mol	C{[>][<]Oc1ccc(cc1)C1(C2CC(C1)C1CCCC21)c1ccc(cc1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc6)ccc6C(C(C2)C(C3C4)CC4)(CC23)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_286.corrected.mol	C{[>][<]c1cccc(c1)N1C(=O)c2c(C1=O)ccc(c2)Oc1ccc(cc1)-c1ccc(cc1)Oc1ccc2c(c1)C(=O)N(C2=O)[>][<]}C	[H]C{[<][>]c(ccc%12)cc%12N(C(c%12cc%13)=O)C(=O)c%12cc%13Oc(cc6)ccc6c(cc3)ccc3Oc(ccc1C2=O)cc1C(=O)N2[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_287.corrected.mol	C{[>][<]Oc1c(Br)cc(cc1Br)C(C)(C)c1cc(Br)c(c(c1)Br)OC(=O)[>][<]}C	[H]C{[<][>]Oc(c(c2)Br)c(Br)cc2C(C)(C)c(cc1Br)cc(Br)c1OC(=O)[<][>]}C[H]
PolymerLit-Olsen_processed/bigsmiles_si/bigsmiles_si_288.corrected.mol	C{[>][<]c1cccc(c1)C(=O)c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)C(C(F)(F)F)(C(F)(F)F)c1ccc2C(=O)N(C(=O)c2c1)[>][<]}C	[H]C{[<][>]c(ccc%14)cc%14C(=O)c(ccc7)cc7N(C(c3cc4)=O)C(=O)c3cc4C(C(F)(F)F)(C(F)(F)F)c(ccc1C2=O)cc1C(=O)N2[<][>]}C[H]
